avgpol,axxpol,ayypol,azzpol,molpol,ASA+,ASA-,ASA_H,ASA_P,asa,maximalprojectionarea,maximalprojectionradius,minimalprojectionarea,minimalprojectionradius,psa,vdwsa,volume,chainatomcount,chainbondcount,fsp3,fusedringcount,rotatablebondcount,acceptorcount,accsitecount,donorcount,donsitecount,mass,hararyindex,balabanindex,hyperwienerindex,wienerindex,wienerpolarity,dipole,nHeavyAtom,nC,nN,nO,nS,nP,fragCpx,nRing,SLogP
21.97,16.9,20.22,28.8,21.5,359.59,283.59,76.0,348.0,11.59,66.37,6.62,29.52,3.65,29.26,344.42,195.63,6.0,6.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,170.3,29.42,2.25,541.0,210.0,15.0,1.19,12,10,2,0,0,0,12.02,1,1.4556
29.03,22.28,26.87,37.94,27.37,500.72,384.67,116.05,475.8,24.92,83.45,7.66,36.5,3.93,32.78,464.64,258.33,11.0,11.0,0.92,0.0,4.0,2.0,3.0,0.0,0.0,242.363,49.57,2.22,1882.0,570.0,22.0,3.24,17,13,2,2,0,0,17.04,1,2.3376
20.57,26.13,21.55,14.02,20.87,416.29,308.06,108.23,374.47,41.82,65.44,5.78,33.13,3.98,32.59,300.44,180.61,7.0,7.0,0.36,0.0,3.0,2.0,3.0,1.0,1.0,177.247,32.64,2.02,751.0,272.0,15.0,4.75,13,11,1,1,0,0,13.02,1,2.6096000000000017
21.84,22.59,25.41,17.53,22.6,433.95,299.51,134.45,410.72,23.23,65.09,5.83,38.23,4.23,29.1,336.21,197.63,8.0,8.0,0.42,0.0,4.0,1.0,2.0,1.0,1.0,191.274,36.06,2.14,1024.0,344.0,15.0,4.53,14,12,1,1,0,0,14.02,1,2.1438
23.98,22.93,18.64,30.36,22.6,432.48,318.49,114.0,402.6,29.88,70.96,6.69,36.43,4.05,41.13,371.61,212.33,8.0,8.0,0.91,0.0,3.0,1.0,2.0,2.0,2.0,198.31,36.06,2.14,1024.0,344.0,15.0,4.71,14,11,2,1,0,0,14.03,1,2.4168000000000003
28.12,38.22,25.36,20.78,27.32,518.63,363.54,155.09,482.63,36.0,80.0,7.98,34.81,3.94,41.13,416.42,243.1,11.0,11.0,0.5,0.0,4.0,1.0,2.0,2.0,2.0,234.343,48.23,2.08,2115.0,604.0,21.0,4.88,17,14,2,1,0,0,17.03,1,3.730000000000002
24.46,24.19,32.37,16.81,23.0,486.71,269.2,217.5,351.38,135.33,78.32,7.01,37.53,4.26,41.13,373.05,224.04,12.0,12.0,0.42,0.0,4.0,1.0,2.0,2.0,2.0,260.26,53.66,2.38,2246.0,667.0,23.0,3.81,18,12,2,1,0,0,18.06,1,3.6254000000000017
21.94,14.82,21.52,29.47,21.87,421.4,279.78,141.61,381.09,40.31,69.97,6.81,31.55,3.68,41.13,323.48,192.3,8.0,8.0,0.36,0.0,3.0,1.0,2.0,2.0,2.0,192.262,36.06,2.14,1024.0,344.0,15.0,4.97,14,11,2,1,0,0,14.03,1,2.6066000000000003
23.94,30.62,25.3,15.89,23.75,434.71,260.87,173.84,394.29,40.42,75.38,6.83,34.13,4.4,41.13,337.79,206.32,9.0,9.0,0.36,0.0,3.0,1.0,2.0,2.0,2.0,226.7,40.54,2.11,1212.0,404.0,18.0,3.88,15,11,2,1,0,0,15.04,1,3.2600000000000007
24.0,23.32,32.86,15.82,23.3,430.99,278.73,152.26,405.16,25.83,73.14,6.61,32.85,3.9,29.1,324.89,199.05,8.0,8.0,0.36,0.0,3.0,1.0,2.0,1.0,1.0,256.143,36.82,2.26,947.0,330.0,17.0,4.96,14,11,1,1,0,0,14.03,1,2.977400000000001
22.97,22.97,30.36,15.57,21.65,457.33,270.61,186.72,328.47,128.86,75.87,6.69,34.91,4.13,29.1,353.91,212.63,11.0,11.0,0.42,0.0,4.0,1.0,2.0,1.0,1.0,245.245,49.62,2.22,1883.0,570.0,23.0,4.3,17,12,1,1,0,0,17.05,1,3.2337000000000016
24.94,26.29,32.13,16.4,24.18,482.55,303.23,179.32,351.92,130.63,80.15,6.46,35.34,4.48,72.24,374.14,220.73,11.0,11.0,0.42,0.0,4.0,3.0,7.0,1.0,1.0,236.271,50.1,2.34,1664.0,542.0,24.0,2.95,17,12,2,3,0,0,17.05,1,2.431520000000001
25.06,26.11,32.92,16.15,24.39,472.33,312.06,160.27,386.56,85.77,80.21,6.49,35.53,4.32,72.24,357.21,217.78,11.0,11.0,0.36,0.0,4.0,3.0,7.0,1.0,1.0,256.69,50.1,2.34,1664.0,542.0,24.0,4.3,17,11,2,3,0,0,17.06,1,2.7765000000000004
22.76,22.53,30.67,15.07,22.4,427.74,312.93,114.81,368.56,59.18,71.65,6.46,32.63,3.9,29.1,320.84,194.62,8.0,8.0,0.36,0.0,3.0,1.0,2.0,1.0,1.0,211.69,36.82,2.26,947.0,330.0,17.0,4.95,14,11,1,1,0,0,14.03,1,2.8683000000000014
25.8,26.66,33.51,17.24,24.97,501.13,336.89,164.24,354.95,146.18,81.51,6.92,40.27,4.29,81.47,389.86,229.88,12.0,12.0,0.42,0.0,5.0,4.0,9.0,1.0,1.0,252.27,54.52,2.54,2013.0,634.0,26.0,4.23,18,12,2,4,0,0,18.06,1,2.1317000000000004
22.8,24.86,28.71,14.84,22.42,454.08,279.96,174.12,316.57,137.51,75.46,6.25,35.84,4.37,72.24,342.12,203.74,10.0,10.0,0.36,0.0,4.0,3.0,7.0,1.0,1.0,222.244,45.32,2.4,1407.0,467.0,21.0,3.15,16,11,2,3,0,0,16.05,1,2.1231
21.69,23.43,27.31,14.33,21.67,407.17,285.86,121.31,350.86,56.31,70.7,5.86,32.8,4.06,55.12,317.72,191.86,8.0,8.0,0.36,0.0,3.0,2.0,3.0,2.0,3.0,192.262,37.29,2.37,856.0,316.0,18.0,4.92,14,11,2,1,0,0,14.03,1,1.7971
22.32,28.98,21.01,16.98,22.91,437.49,314.19,123.3,432.62,4.87,65.4,6.82,32.38,3.69,12.03,339.85,196.41,7.0,7.0,0.5,0.0,5.0,1.0,1.0,1.0,1.0,177.291,31.63,1.82,899.0,296.0,13.0,0.83,13,12,1,0,0,0,13.01,1,2.6172000000000013
20.27,19.6,15.84,25.37,21.14,406.48,288.58,117.89,401.74,4.73,59.54,5.87,34.57,3.94,12.03,309.64,179.34,6.0,6.0,0.45,0.0,4.0,1.0,1.0,1.0,1.0,163.264,28.46,2.05,621.0,226.0,12.0,0.82,12,11,1,0,0,0,12.01,1,2.574700000000001
27.9,21.0,24.49,38.19,27.38,503.16,362.39,140.77,475.41,27.75,77.98,8.21,36.57,3.85,24.06,422.34,241.02,10.0,10.0,0.57,0.0,6.0,2.0,2.0,2.0,2.0,220.36,43.91,2.18,1753.0,514.0,19.0,1.08,16,14,2,0,0,0,16.02,1,4.107400000000003
21.5,21.61,28.63,14.26,21.42,431.74,283.15,148.58,385.08,46.65,70.78,6.63,29.39,3.73,38.33,321.53,189.76,8.0,8.0,0.36,0.0,4.0,2.0,3.0,1.0,1.0,193.246,36.06,2.14,1024.0,344.0,15.0,3.1,14,11,1,2,0,0,14.03,1,3.0336000000000007
26.17,20.78,23.28,34.43,27.71,492.82,312.93,179.89,413.87,78.96,69.09,6.39,41.79,4.51,54.98,358.43,219.6,8.0,8.0,0.33,2.0,5.0,3.0,5.0,1.0,1.0,250.32,50.05,1.73,1883.0,571.0,21.0,3.77,17,12,2,2,1,0,52.05,2,3.5901000000000014
19.99,21.05,25.54,13.36,20.27,425.1,302.51,122.59,391.94,33.15,66.6,5.87,32.07,4.01,26.3,301.89,178.22,7.0,7.0,0.36,0.0,4.0,1.0,2.0,0.0,0.0,178.231,32.86,2.07,716.0,266.0,15.0,4.9,13,11,0,2,0,0,13.02,1,2.6419000000000006
29.25,32.73,32.31,22.7,29.69,548.81,408.73,140.08,532.24,16.57,83.77,6.04,52.33,5.77,35.53,462.56,263.61,12.0,12.0,0.57,0.0,7.0,1.0,2.0,0.0,0.0,270.309,55.26,2.7,1739.0,598.0,25.0,4.49,18,14,0,3,0,1,18.04,1,4.135200000000004
21.23,20.91,15.62,27.17,21.76,418.0,300.85,117.14,356.21,61.79,63.38,6.35,34.81,4.12,35.25,322.04,187.99,7.0,7.0,0.45,0.0,4.0,2.0,3.0,1.0,2.0,179.263,32.86,2.08,716.0,266.0,15.0,4.02,13,11,1,1,0,0,13.02,1,2.3226000000000004
20.73,15.31,21.6,25.29,20.83,421.32,289.39,131.93,358.96,62.36,62.52,5.71,36.59,4.19,29.46,317.69,184.57,7.0,7.0,0.45,0.0,4.0,2.0,4.0,1.0,1.0,180.247,32.86,2.08,716.0,266.0,15.0,3.04,13,11,0,2,0,0,13.02,1,2.3562000000000003
25.01,23.1,17.16,34.78,26.09,440.28,283.26,157.02,371.15,69.13,68.9,6.99,32.99,3.88,12.89,317.58,199.23,5.0,5.0,0.36,2.0,3.0,1.0,1.0,0.0,0.0,223.35,38.36,1.8,865.0,314.0,17.0,3.92,14,11,1,0,2,0,43.03,2,4.186900000000002
24.57,29.24,25.57,18.92,24.39,407.34,269.43,137.9,293.81,113.53,67.37,6.08,44.57,4.64,46.53,359.06,217.89,10.0,10.0,0.42,0.0,5.0,3.0,6.0,1.0,1.0,242.7,46.02,2.56,1252.0,444.0,22.0,5.02,16,12,0,3,0,0,16.04,1,3.3169000000000013
22.18,19.62,18.81,28.11,22.9,407.21,304.45,102.75,398.62,8.59,61.24,6.0,34.82,4.01,26.02,334.49,195.79,7.0,7.0,0.5,0.0,3.0,1.0,1.0,1.0,2.0,177.291,33.36,2.12,708.0,262.0,17.0,0.94,13,12,1,0,0,0,13.01,1,3.219800000000001
19.62,15.23,17.67,25.97,19.92,378.98,279.41,99.57,349.33,29.65,56.32,6.01,34.72,4.02,29.43,294.56,175.23,7.0,7.0,0.36,0.0,3.0,2.0,3.0,0.0,0.0,175.231,32.82,2.05,767.0,272.0,16.0,2.04,13,11,1,1,0,0,13.02,1,3.167400000000001
28.38,22.87,25.2,37.09,28.04,500.86,358.84,142.02,477.3,23.56,73.32,7.25,40.06,4.24,29.1,431.42,249.15,11.0,11.0,0.53,0.0,4.0,1.0,2.0,1.0,1.0,233.355,49.45,2.19,1926.0,576.0,23.0,4.69,17,15,1,1,0,0,17.02,1,4.184700000000003
22.57,17.34,20.39,29.98,22.5,426.13,317.52,108.61,383.2,42.93,62.63,6.43,35.6,4.04,29.1,334.9,197.69,8.0,8.0,0.42,0.0,3.0,1.0,2.0,1.0,1.0,191.274,36.73,2.24,996.0,336.0,17.0,4.7,14,12,1,1,0,0,14.02,1,3.158500000000001
22.84,18.54,19.75,30.25,22.6,449.96,339.45,110.52,374.45,75.51,63.21,6.99,37.15,4.02,29.46,348.9,201.58,8.0,8.0,0.5,0.0,5.0,2.0,4.0,1.0,1.0,194.274,36.23,2.17,1068.0,347.0,17.0,3.19,14,12,0,2,0,0,14.02,1,2.5712
23.07,26.78,23.81,18.62,23.18,441.13,317.45,123.68,391.26,49.87,63.89,5.88,44.22,4.79,38.33,352.6,206.82,9.0,9.0,0.42,0.0,4.0,1.0,2.0,1.0,1.0,207.273,41.54,2.33,1019.0,374.0,20.0,3.93,15,12,1,2,0,0,15.03,1,2.9183000000000003
24.13,22.65,20.48,29.27,24.27,371.24,248.13,123.11,264.49,106.75,65.5,5.95,44.41,4.46,74.6,365.06,223.33,11.0,11.0,0.38,0.0,6.0,4.0,8.0,2.0,2.0,236.267,51.57,2.63,1312.0,490.0,24.0,0.79,17,13,0,4,0,0,17.04,1,2.2838000000000003
27.4,25.49,23.62,33.08,27.34,468.86,334.29,134.57,407.84,61.02,73.15,6.42,44.96,5.1,37.3,418.92,245.89,11.0,11.0,0.53,0.0,6.0,2.0,4.0,1.0,1.0,234.339,48.89,2.2,1922.0,578.0,21.0,1.77,17,15,0,2,0,0,17.02,1,3.8534000000000015
27.52,25.79,22.63,34.13,27.54,413.07,267.23,145.84,399.82,13.26,68.64,6.31,46.14,4.3,20.23,408.01,241.51,10.0,10.0,0.57,0.0,5.0,1.0,2.0,1.0,1.0,240.77,46.98,2.64,1180.0,429.0,26.0,2.5,16,14,0,1,0,0,16.02,1,4.589800000000005
20.89,19.67,19.29,23.69,20.53,365.66,273.31,92.35,319.97,45.7,56.12,5.65,41.7,4.29,35.82,346.69,193.81,12.0,11.0,0.9,0.0,6.0,2.0,2.0,1.0,1.0,168.284,28.08,3.76,565.0,218.0,15.0,2.95,12,10,2,0,0,0,11.02,0,2.4584800000000007
27.87,23.55,25.28,34.76,26.26,517.64,396.22,121.43,452.31,65.33,74.84,7.43,44.48,4.28,50.36,453.27,251.1,16.0,15.0,0.92,0.0,9.0,2.0,3.0,2.0,2.0,230.352,42.12,3.63,1896.0,540.0,20.0,2.74,16,12,2,2,0,0,15.04,0,2.2909000000000006
28.85,27.12,23.96,35.48,29.16,511.27,378.68,132.59,500.1,11.16,74.92,6.99,46.32,4.66,12.47,457.56,257.91,11.0,11.0,0.6,0.0,7.0,2.0,3.0,0.0,0.0,235.371,50.02,2.38,1610.0,536.0,24.0,1.28,17,15,1,1,0,0,17.02,1,3.280100000000002
21.78,20.56,18.34,26.44,22.98,373.74,275.55,98.19,369.16,4.58,59.59,5.93,37.81,3.97,26.02,331.98,196.11,7.0,7.0,0.5,0.0,4.0,1.0,1.0,1.0,2.0,177.291,33.45,2.2,635.0,252.0,17.0,0.83,13,12,1,0,0,0,13.01,1,3.122600000000001
22.35,17.41,21.7,27.93,21.69,382.69,269.76,112.93,293.46,89.24,62.53,6.34,33.95,4.15,49.33,323.24,195.11,8.0,8.0,0.89,0.0,4.0,3.0,5.0,2.0,2.0,203.3,33.5,2.21,658.0,255.0,16.0,2.39,13,9,1,2,1,0,13.04,1,1.5383000000000002
23.67,22.81,20.57,27.62,22.74,386.68,304.37,82.32,362.71,23.97,63.8,5.82,42.03,4.36,20.23,374.87,212.94,7.0,7.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,184.323,33.15,2.14,666.0,258.0,16.0,1.65,13,12,0,1,0,0,13.01,1,3.3638000000000026
23.82,22.57,20.5,28.39,22.92,459.68,335.97,123.71,440.01,19.67,67.94,6.48,38.88,4.27,17.07,394.31,217.63,13.0,12.0,0.92,0.0,7.0,1.0,2.0,0.0,0.0,184.323,30.82,3.49,867.0,294.0,13.0,3.06,13,12,0,1,0,0,12.01,0,3.818000000000003
23.78,18.99,22.35,29.99,22.18,458.3,318.46,139.84,415.48,42.82,71.18,7.06,37.52,4.39,29.1,368.32,209.09,13.0,12.0,0.9,0.0,7.0,1.0,2.0,1.0,1.0,205.73,30.07,3.23,998.0,314.0,13.0,4.95,13,10,1,1,0,0,12.03,0,2.5578000000000003
26.43,29.51,26.93,22.85,25.38,401.95,299.49,102.46,313.64,88.31,70.16,5.74,50.28,4.99,69.64,415.0,242.05,11.0,11.0,0.83,0.0,6.0,4.0,7.0,2.0,2.0,242.319,50.16,2.43,1531.0,526.0,23.0,4.1,17,12,2,3,0,0,17.05,1,0.6976999999999998
20.66,19.44,16.25,26.28,19.53,430.68,329.92,100.76,409.68,21.0,65.15,6.64,32.93,4.3,35.25,337.27,185.52,11.0,10.0,1.0,0.0,7.0,2.0,3.0,1.0,2.0,159.273,23.19,3.07,559.0,196.0,10.0,2.35,11,9,1,1,0,0,10.02,0,1.788
21.63,26.57,20.85,17.48,21.5,343.36,274.79,68.57,333.8,9.56,61.78,5.72,33.49,3.93,29.26,343.93,195.37,6.0,6.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,170.3,29.6,2.32,502.0,204.0,15.0,1.03,12,10,2,0,0,0,12.02,1,1.5981
23.94,28.53,24.46,18.82,24.83,422.77,308.7,114.07,419.83,2.94,69.62,5.78,41.89,4.56,12.03,370.46,213.6,8.0,8.0,0.54,0.0,5.0,1.0,1.0,1.0,1.0,191.318,36.67,2.27,916.0,327.0,17.0,0.72,14,13,1,0,0,0,14.01,1,3.525800000000002
19.16,18.09,16.81,22.59,18.51,388.85,279.92,108.94,339.38,49.47,54.71,5.94,35.08,3.87,43.09,318.02,177.77,11.0,10.0,0.89,0.0,5.0,1.0,2.0,1.0,2.0,157.257,24.32,3.52,433.0,174.0,11.0,4.35,11,9,1,1,0,0,10.02,0,1.9341
24.73,25.35,28.92,19.94,23.41,465.04,361.02,104.03,427.15,37.89,71.02,6.38,43.44,5.12,29.46,392.47,221.65,9.0,9.0,1.0,0.0,6.0,2.0,4.0,1.0,1.0,200.322,35.91,2.16,1005.0,343.0,13.0,1.64,14,12,0,2,0,0,14.02,1,2.742700000000001
22.16,19.43,18.11,28.93,20.24,442.58,290.46,152.11,297.13,145.45,65.89,7.67,32.01,3.72,74.6,348.87,202.85,14.0,13.0,0.8,0.0,8.0,4.0,8.0,2.0,2.0,202.25,33.84,3.33,1283.0,385.0,14.0,2.87,14,10,0,4,0,0,13.04,0,2.1323
24.98,23.49,18.31,33.15,24.41,477.7,311.22,166.48,409.79,67.92,73.98,7.68,34.71,4.2,46.53,373.31,220.99,10.0,10.0,0.46,0.0,7.0,3.0,6.0,1.0,1.0,222.284,42.86,2.01,1897.0,539.0,18.0,3.66,16,13,0,3,0,0,16.03,1,2.9564000000000004
31.46,29.77,23.31,41.31,30.22,595.47,462.28,133.19,479.47,116.0,90.85,8.75,36.41,4.3,67.79,473.01,276.35,14.0,14.0,0.53,0.0,9.0,5.0,9.0,2.0,2.0,281.352,60.38,2.19,3920.0,981.0,27.0,2.91,20,15,1,4,0,0,20.05,1,1.9467
25.83,25.08,17.76,34.64,25.02,498.62,364.68,133.94,411.66,86.96,80.02,7.64,33.97,4.24,70.59,380.49,227.06,11.0,11.0,0.42,0.0,5.0,3.0,6.0,3.0,3.0,238.287,47.98,2.07,2100.0,604.0,21.0,3.33,17,12,2,3,0,0,17.05,1,1.5876
23.69,26.27,29.31,15.5,23.09,448.87,275.86,173.01,265.59,183.28,77.94,6.32,37.58,4.5,92.47,350.64,212.28,11.0,11.0,0.36,0.0,5.0,4.0,9.0,2.0,2.0,238.243,49.47,2.28,1733.0,554.0,23.0,3.95,17,11,2,4,0,0,17.06,1,1.0955
29.34,28.64,23.95,35.43,28.62,523.5,380.18,143.32,400.57,122.94,77.75,7.0,48.74,4.82,50.72,430.96,254.1,12.0,12.0,0.54,0.0,7.0,4.0,7.0,2.0,2.0,273.76,53.75,2.44,2162.0,656.0,26.0,3.92,18,13,1,3,0,0,18.05,1,2.2177
21.28,17.06,20.8,25.99,21.33,390.9,278.57,112.33,335.51,55.39,63.64,5.87,39.32,4.5,32.26,326.23,192.89,8.0,8.0,0.45,0.0,5.0,2.0,3.0,2.0,2.0,197.253,36.39,2.21,964.0,335.0,17.0,2.2,14,11,1,1,0,0,14.03,1,1.6862
23.25,31.49,20.44,17.82,23.45,418.65,311.98,106.67,352.05,66.6,64.66,6.7,35.02,3.85,30.49,347.42,202.85,6.0,6.0,0.5,2.0,4.0,3.0,5.0,1.0,1.0,207.273,42.29,1.68,1101.0,383.0,19.0,2.84,15,12,1,2,0,0,46.03,2,1.9558
20.48,15.22,21.15,25.08,20.65,379.08,217.16,161.92,306.9,72.18,62.27,5.96,34.51,3.88,57.53,305.85,186.28,8.0,8.0,0.36,0.0,4.0,3.0,6.0,2.0,2.0,194.23,37.09,2.33,868.0,319.0,17.0,1.46,14,11,0,3,0,0,14.03,1,2.0455
28.76,28.25,22.66,35.39,30.86,454.3,331.35,122.96,408.86,45.45,77.79,6.06,46.19,4.86,41.46,412.98,256.16,8.0,9.0,0.18,0.0,5.0,2.0,3.0,1.0,1.0,266.344,61.83,1.66,3511.0,934.0,25.0,3.94,20,17,2,1,0,0,61.03,2,3.4251000000000023
19.85,19.51,15.57,24.47,20.75,366.48,247.86,118.62,320.28,46.2,58.19,5.77,34.91,3.81,43.09,301.56,180.35,7.0,7.0,0.36,0.0,4.0,1.0,2.0,1.0,2.0,177.247,32.96,2.09,688.0,262.0,15.0,4.29,13,11,1,1,0,0,13.02,1,1.7406
27.45,20.5,25.83,36.01,27.38,502.34,306.26,196.08,445.85,56.48,76.16,7.65,37.61,4.04,34.14,397.01,233.92,10.0,10.0,0.5,0.0,6.0,2.0,4.0,0.0,0.0,260.78,44.25,2.18,1651.0,503.0,20.0,2.19,16,12,0,2,1,0,16.04,1,3.008900000000001
21.31,21.42,26.58,15.94,21.82,438.89,287.51,151.37,397.33,41.55,64.64,6.23,34.29,3.96,52.32,316.58,190.1,8.0,8.0,0.36,0.0,5.0,2.0,3.0,1.0,2.0,193.246,36.0,2.12,1044.0,347.0,16.0,0.95,14,11,1,2,0,0,14.03,1,1.4670999999999998
21.4,19.75,15.92,28.52,21.77,428.55,307.49,121.07,411.61,16.94,64.03,7.08,32.9,3.67,35.25,319.4,187.91,7.0,7.0,0.45,0.0,5.0,2.0,3.0,1.0,2.0,179.263,31.63,1.82,899.0,296.0,13.0,2.35,13,11,1,1,0,0,13.02,1,1.9405
26.15,27.96,31.85,18.65,25.95,480.43,376.15,104.28,422.78,57.65,76.87,6.55,43.01,5.14,44.48,399.81,231.02,10.0,10.0,0.54,0.0,5.0,3.0,5.0,1.0,2.0,223.316,46.13,2.57,1241.0,442.0,23.0,0.85,16,13,1,2,0,0,16.03,1,2.29202
21.23,20.1,15.46,28.12,21.53,394.18,270.28,123.9,335.91,58.28,62.14,6.5,32.28,3.61,46.25,314.97,187.28,7.0,7.0,0.45,0.0,3.0,2.0,3.0,2.0,3.0,179.263,33.25,2.11,700.0,262.0,16.0,3.23,13,11,1,1,0,0,13.02,1,1.98042
21.46,19.85,15.17,29.37,21.6,390.8,291.64,99.16,346.66,44.13,61.76,6.64,30.84,3.53,44.48,309.68,185.23,5.0,5.0,0.45,2.0,3.0,3.0,5.0,1.0,2.0,193.246,38.36,1.79,865.0,314.0,17.0,2.12,14,11,1,2,0,0,43.03,2,1.6951
18.1,13.23,17.53,23.55,19.21,345.12,249.53,95.59,339.45,5.67,54.57,5.94,28.63,3.39,26.02,271.99,161.9,5.0,5.0,0.4,0.0,3.0,1.0,1.0,1.0,2.0,149.237,25.38,1.94,413.0,168.0,11.0,0.86,11,10,1,0,0,0,11.01,1,1.9664
18.49,13.76,16.77,24.94,19.21,360.81,256.94,103.87,353.41,7.4,53.87,5.81,29.63,3.45,26.02,274.04,161.71,5.0,5.0,0.4,0.0,2.0,1.0,1.0,1.0,2.0,149.237,25.98,2.06,377.0,160.0,13.0,0.93,11,10,1,0,0,0,11.01,1,2.404820000000001
20.45,15.11,19.85,26.4,20.97,382.85,293.62,89.23,376.71,6.14,59.22,5.86,34.85,4.11,26.02,305.81,178.84,6.0,6.0,0.45,0.0,2.0,1.0,1.0,1.0,2.0,163.264,30.18,2.44,457.0,195.0,16.0,1.32,12,11,1,0,0,0,12.01,1,2.7132400000000008
19.31,14.84,17.22,25.87,19.91,381.92,293.36,88.57,316.31,65.61,55.86,6.17,29.74,3.52,35.25,289.87,170.93,6.0,6.0,0.4,0.0,3.0,2.0,3.0,1.0,2.0,165.236,29.42,2.25,541.0,210.0,15.0,3.97,12,10,1,1,0,0,12.02,1,2.105
23.68,17.51,22.41,31.11,23.92,391.88,309.57,82.31,384.74,7.15,65.68,6.35,35.55,3.92,26.02,338.16,201.38,4.0,4.0,0.54,2.0,2.0,1.0,1.0,1.0,2.0,189.302,39.03,1.89,780.0,299.0,20.0,0.83,14,13,1,0,0,0,43.01,2,2.975200000000002
18.7,14.03,18.56,23.51,18.41,364.02,202.91,161.1,260.48,103.54,57.76,5.73,35.96,4.12,26.02,291.54,176.75,8.0,8.0,0.4,0.0,3.0,1.0,1.0,1.0,2.0,203.208,38.25,2.52,770.0,300.0,19.0,3.3,14,10,1,0,0,0,14.04,1,3.1152000000000006
32.96,30.93,32.35,35.59,32.67,605.62,415.44,190.18,516.53,89.09,84.19,6.84,58.28,5.49,93.73,497.77,299.64,17.0,17.0,0.44,0.0,9.0,3.0,6.0,2.0,2.0,322.361,73.96,2.17,6159.0,1430.0,30.0,4.88,23,16,2,5,0,0,23.07,1,1.369099999999999
32.43,27.15,31.49,38.65,31.42,536.8,373.78,163.02,432.99,103.81,84.03,6.88,57.05,5.6,66.4,468.51,281.89,11.0,11.0,0.53,2.0,6.0,3.0,6.0,2.0,2.0,289.375,68.15,1.72,3767.0,1016.0,29.0,4.9,21,17,1,3,0,0,64.04,2,2.9975000000000023
24.43,22.67,20.06,30.56,23.83,486.33,299.05,187.27,383.16,103.17,69.4,6.88,39.64,4.21,75.63,358.51,217.61,11.0,11.0,0.33,0.0,6.0,3.0,6.0,2.0,2.0,237.255,47.75,2.04,2091.0,606.0,20.0,3.71,17,12,1,4,0,0,17.05,1,1.776
32.7,27.55,33.55,37.01,32.52,470.64,323.63,147.02,415.24,55.41,79.36,6.22,54.28,5.22,41.13,462.59,280.98,8.0,9.0,0.56,0.0,4.0,2.0,3.0,2.0,2.0,294.82,66.06,2.05,2387.0,782.0,29.0,4.72,20,16,2,1,0,0,61.04,2,3.394200000000001
26.75,26.15,20.87,33.24,26.57,426.96,307.22,119.75,327.05,99.91,74.39,6.79,44.56,4.72,72.72,399.48,239.3,11.0,11.0,0.54,0.0,5.0,4.0,7.0,4.0,4.0,239.315,50.28,2.37,1605.0,534.0,24.0,2.52,17,13,1,3,0,0,17.04,1,1.9078
23.51,18.02,23.48,29.03,23.58,433.48,308.56,124.92,328.25,105.22,63.0,5.82,41.67,4.17,47.56,343.87,205.17,7.0,7.0,0.42,2.0,4.0,4.0,7.0,1.0,1.0,221.256,47.36,1.67,1244.0,438.0,23.0,4.62,16,12,1,3,0,0,49.04,2,1.596
20.8,17.66,19.12,25.63,21.7,375.32,264.81,110.51,346.18,29.14,58.49,5.91,37.13,3.92,32.26,317.56,188.13,7.0,7.0,0.45,0.0,4.0,2.0,3.0,2.0,2.0,179.263,33.45,2.2,635.0,252.0,17.0,2.41,13,11,1,1,0,0,13.02,1,1.718
21.25,17.53,18.68,27.53,21.76,427.59,327.38,100.21,380.6,46.99,59.73,6.2,34.9,4.06,21.26,327.12,188.52,7.0,7.0,0.45,0.0,4.0,2.0,3.0,1.0,1.0,179.263,33.17,2.13,702.0,262.0,17.0,3.87,13,11,1,1,0,0,13.02,1,2.3657000000000004
22.65,21.3,20.18,26.47,22.77,404.49,289.16,115.33,316.14,88.35,60.03,6.03,45.26,5.19,61.36,335.28,201.48,9.0,9.0,0.36,0.0,4.0,3.0,5.0,3.0,3.0,208.261,40.65,2.15,1186.0,400.0,18.0,4.91,15,11,2,2,0,0,15.04,1,1.4839999999999998
23.09,18.42,22.59,28.27,23.8,363.4,272.63,90.77,352.19,11.21,63.18,6.07,38.53,4.09,20.23,360.74,210.2,8.0,8.0,0.54,0.0,4.0,1.0,2.0,1.0,1.0,192.302,38.35,2.56,740.0,295.0,21.0,1.6,14,13,0,1,0,0,14.01,1,3.3412000000000024
29.82,27.17,29.03,33.27,31.58,435.31,316.91,118.39,425.2,10.1,70.92,5.98,51.73,5.03,20.23,435.38,264.05,7.0,8.0,0.33,0.0,5.0,1.0,2.0,1.0,1.0,254.373,62.58,1.93,1793.0,644.0,30.0,1.74,19,18,0,1,0,0,58.01,2,4.369600000000004
25.35,20.96,25.45,29.65,24.11,457.77,363.46,94.31,415.98,41.78,73.48,6.32,39.74,4.32,38.69,419.39,231.0,10.0,10.0,1.0,0.0,6.0,3.0,6.0,1.0,1.0,216.321,40.88,2.1,1209.0,403.0,18.0,2.11,15,12,0,3,0,0,15.03,1,2.470800000000001
23.54,20.61,20.06,29.94,23.85,375.44,238.54,136.9,361.27,14.17,60.31,5.92,40.22,4.71,20.23,347.97,207.11,8.0,8.0,0.5,0.0,3.0,1.0,2.0,1.0,1.0,212.72,38.76,2.61,726.0,291.0,22.0,2.5,14,12,0,1,0,0,14.02,1,3.593600000000002
