ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_std_top2%mu,cluster,sigma-price,sigma-avail,sigma-url
POOL-00030072,"InChI=1S/C15H25N/c1-9(2)12-7-13(10(3)4)15(16)14(8-12)11(5)6/h7-11H,16H2,1-6H3",CC(C)c1cc(C(C)C)c(N)c(C(C)C)c1,332.69285525659734,False,['21524-36-7'],0.2396437083,4,$167.00/25 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph008721
POOL-00023465,"InChI=1S/C11H16N2S/c1-4-12-11(14)13-10-8(2)6-5-7-9(10)3/h5-7H,4H2,1-3H3,(H2,12,13,14)",CCN=C(S)Nc1c(C)cccc1C,324.8908100054957,False,['84185-40-0'],0.2106989808,4,,,
POOL-00033550,"InChI=1S/C10H19NO4/c1-9(2,3)14-7(12)11-8(13)15-10(4,5)6/h1-6H3,(H,11,12,13)",CC(C)(C)OC(=O)N=C(O)OC(C)(C)C,257.5764036118261,False,['51779-32-9'],0.2763389062,4,$121.00/5 G,"Only 6 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/375276
POOL-00021231,"InChI=1S/C11H14N2O3/c1-7(2)9-4-5-10(12-8(3)14)11(6-9)13(15)16/h4-7H,1-3H3,(H,12,14)",CC(O)=Nc1ccc(C(C)C)cc1[N+](=O)[O-],434.8558574618254,False,['40655-36-5'],0.1720548344,4,$28.60/50MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s840564
POOL-00036730,"InChI=1S/C13H28N2/c1-6-7-8-14-11-9-12(2,3)15-13(4,5)10-11/h11,14-15H,6-10H2,1-5H3",CCCCNC1CC(C)(C)NC(C)(C)C1,180.71263381833467,False,['36177-92-1'],0.2151770154,4,,,
POOL-00043468,"InChI=1S/C11H25N/c1-9(2)7-6-8-11(5)12-10(3)4/h9-12H,6-8H2,1-5H3",CC(C)CCCC(C)NC(C)C,97.177234875312,False,['13946-02-6'],0.1818454711,4,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s654957
POOL-00020520,InChI=1S/C15H22N2/c16-12-15(13-17)14-10-8-6-4-2-1-3-5-7-9-11-14/h1-11H2,N#CC(C#N)=C1CCCCCCCCCCC1,297.81143256349725,False,['13166-11-5'],0.1828887973,4,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s35603
POOL-00022475,"InChI=1S/C10H13NOS2/c1-7(13)11-8-4-5-10(14-3)9(6-8)12-2/h4-6H,1-3H3,(H,11,13)",COc1cc(N=C(C)S)ccc1SC,345.97527686163244,False,['87956-84-1'],0.2446876385,4,$68.10/25MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r675458
POOL-00008777,"InChI=1S/C13H21NO2S/c1-4-7-17-13-9-11(15-2)10(5-6-14)8-12(13)16-3/h8-9H,4-7,14H2,1-3H3",CCCSc1cc(OC)c(CCN)cc1OC,355.5178533649576,False,['207740-26-9'],0.2092079155,4,,,
POOL-00043066,"InChI=1S/C10H16NO3P/c1-3-13-15(12,14-4-2)11-10-8-6-5-7-9-10/h5-9H,3-4H2,1-2H3,(H,11,12)",CCOP(=O)(Nc1ccccc1)OCC,318.6992026357645,False,['1445-38-1'],0.2538728284,4,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s412279
POOL-00020911,"InChI=1S/C8H11NOS2/c1-3-11-8-5-4-7(12-8)9-6(2)10/h4-5H,3H2,1-2H3,(H,9,10)",CCSc1ccc(N=C(C)O)s1,276.34015697536057,False,['89225-39-8'],0.1978446721,4,$28.60/1MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r234702
POOL-00037260,"InChI=1S/C10H22NO3P/c1-3-13-15(12,14-4-2)11-10-8-6-5-7-9-10/h10H,3-9H2,1-2H3,(H,11,12)",CCOP(=O)(NC1CCCCC1)OCC,206.7130404617133,False,['32405-88-2'],0.2168950746,4,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s442143
POOL-00035780,"InChI=1S/C12H20NO3P/c1-3-15-17(14,16-4-2)13-11-10-12-8-6-5-7-9-12/h5-9H,3-4,10-11H2,1-2H3,(H,13,14)",CCOP(=O)(NCCc1ccccc1)OCC,346.028190721836,False,['57673-91-3'],0.2038519964,4,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r284580
POOL-00040667,"InChI=1S/C6H12N2O4/c1-3-11-5(9)7-8-6(10)12-4-2/h3-4H2,1-2H3,(H,7,9)(H,8,10)",CCOC(O)=NN=C(O)OCC,158.38689879982147,False,['4114-28-7'],0.1752279396,4,$114.00/25 G,"Only 1 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/d51401
POOL-00042410,"InChI=1S/C9H19NS2/c1-3-5-7-10(9(11)12)8-6-4-2/h3-8H2,1-2H3,(H,11,12)",CCCCN(CCCC)C(=S)S,117.6969428639286,False,"['150-11-8', '22914-74-5']",0.2211161811,4,,,
POOL-00033285,"InChI=1S/C8H20NO3P/c1-6-11-13(10,12-7-2)9-8(3,4)5/h6-7H2,1-5H3,(H,9,10)",CCOP(=O)(NC(C)(C)C)OCC,178.31838558605173,False,['22685-20-7'],0.2308008168,4,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s431958
POOL-00036887,"InChI=1S/C8H16N2O2S2/c1-11-7(9)3-5-13-14-6-4-8(10)12-2/h9-10H,3-6H2,1-2H3",COC(=N)CCSSCCC(=N)OC,168.18009270430096,False,['59012-54-3'],0.1809587824,4,,,
POOL-00020969,"InChI=1S/C14H16N2/c1-12-5-7-14(8-6-12)16-11-9-13-4-2-3-10-15-13/h2-8,10,16H,9,11H2,1H3",Cc1ccc(NCCc2ccccn2)cc1,420.2481464313548,False,['67240-91-9'],0.2329883956,5,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s651311
POOL-00025986,"InChI=1S/C13H15NO/c1-10-3-4-11(2)14(10)13-7-5-12(9-15)6-8-13/h3-8,15H,9H2,1-2H3",Cc1ccc(C)n1-c1ccc(CO)cc1,434.38823402192304,False,['773870-17-0'],0.1971912516,5,,,
POOL-00007318,"InChI=1S/C13H19NO/c1-2-15-13-5-3-11(4-6-13)12-7-9-14-10-8-12/h3-6,12,14H,2,7-10H2,1H3",CCOc1ccc(C2CCNCC2)cc1,287.9091920579054,False,['760150-51-4'],0.232785886,5,,,
POOL-00025703,"InChI=1S/C12H13NOS/c1-9-11(7-8-14)13-12(15-9)10-5-3-2-4-6-10/h2-6,14H,7-8H2,1H3",Cc1sc(-c2ccccc2)nc1CCO,436.1376985149666,False,['175136-30-8'],0.2149679689,5,,,
POOL-00023519,"InChI=1S/C12H16N2O/c1-10-5-4-6-11(9-10)13-12(15)14-7-2-3-8-14/h4-6,9H,2-3,7-8H2,1H3,(H,13,15)",Cc1cccc(N=C(O)N2CCCC2)c1,367.63979812052594,False,['35799-26-9'],0.2093573753,5,$106.00/5MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/t323772
POOL-00031872,"InChI=1S/C13H17NO/c1-8-6-9(2)12(10(3)7-8)14-13(15)11-4-5-11/h6-7,11H,4-5H2,1-3H3,(H,14,15)",Cc1cc(C)c(N=C(O)C2CC2)c(C)c1,393.53928401337873,False,['15924-75-1'],0.1717811704,5,$68.10/5MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/t313483
POOL-00043050,"InChI=1S/C13H13NO/c1-15-13-9-7-12(8-10-13)14-11-5-3-2-4-6-11/h2-10,14H,1H3",COc1ccc(Nc2ccccc2)cc1,408.31090337132014,False,['1208-86-2'],0.177434224,5,,,
POOL-00007054,"InChI=1S/C13H19NO/c1-2-15-13-6-4-3-5-12(13)11-7-9-14-10-8-11/h3-6,11,14H,2,7-10H2,1H3",CCOc1ccccc1C1CCNCC1,305.15919205790544,False,['100617-80-9'],0.1805265129,5,,,
POOL-00029229,"InChI=1S/C13H17NO/c1-10-6-8-11(9-7-10)13(15)14-12-4-2-3-5-12/h6-9,12H,2-5H2,1H3,(H,14,15)",Cc1ccc(C(=O)NC2CCCC2)cc1,336.0585150275277,False,['349403-36-7'],0.1867367477,5,$28.60/50MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/l135321
POOL-00031766,"InChI=1S/C12H14N2S/c1-8(2)9-3-5-10(6-4-9)11-7-15-12(13)14-11/h3-8H,1-2H3,(H2,13,14)",CC(C)c1ccc(-c2csc(=N)[nH]2)cc1,490.8407130327992,False,['108481-92-1'],0.1819231322,5,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r432946
POOL-00028419,"InChI=1S/C12H14N2S/c1-8-4-6-11(7-5-8)15-12-9(2)13-14-10(12)3/h4-7H,1-3H3,(H,13,14)",Cc1ccc(Sc2c(C)n[nH]c2C)cc1,437.47440034910335,False,['385405-23-2'],0.1743467882,5,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r470104
POOL-00043139,"InChI=1S/C13H17NO/c15-13(11-7-3-1-4-8-11)14-12-9-5-2-6-10-12/h1,3-4,7-8,12H,2,5-6,9-10H2,(H,14,15)",OC(=NC1CCCCC1)c1ccccc1,325.6490065043201,False,['1759-68-8'],0.1909587222,5,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r531332
POOL-00016234,"InChI=1S/C12H14N2S/c1-9-11(8-13-2)15-12(14-9)10-6-4-3-5-7-10/h3-7,13H,8H2,1-2H3",CNCc1sc(-c2ccccc2)nc1C,434.1376985149667,False,['850375-02-9'],0.1853820262,5,,,
POOL-00041223,"InChI=1S/C13H14N2/c1-11-7-8-14-13(9-11)15-10-12-5-3-2-4-6-12/h2-9H,10H2,1H3,(H,14,15)",Cc1ccnc(NCc2ccccc2)c1,423.56090337132014,False,"['13021-71-1', '58088-62-3']",0.1816888374,5,,,
POOL-00031364,"InChI=1S/C11H14N2OS/c1-8-7-12-11(15-8)13-9-3-5-10(14-2)6-4-9/h3-6,8H,7H2,1-2H3,(H,12,13)",COc1ccc(NC2=NCC(C)S2)cc1,361.3556003241695,False,['75220-49-4'],0.2356082642,5,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r112976
POOL-00025602,"InChI=1S/C13H19NO/c1-15-13-8-7-11(9-12(13)14)10-5-3-2-4-6-10/h7-10H,2-6,14H2,1H3",COc1ccc(C2CCCCC2)cc1N,329.3078797466404,False,['206559-52-6'],0.1870483791,5,,,
POOL-00028004,"InChI=1S/C12H11NOS/c14-12(10-5-2-1-3-6-10)13-9-11-7-4-8-15-11/h1-8H,9H2,(H,13,14)",OC(=NCc1cccs1)c1ccccc1,433.9103834017002,False,['4595-96-4'],0.1859531073,5,$134.00/25 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph008395
POOL-00010469,"InChI=1S/C13H18FN/c1-10-5-6-11(9-13(10)14)8-12-4-2-3-7-15-12/h5-6,9,12,15H,2-4,7-8H2,1H3",Cc1ccc(CC2CCCCN2)cc1F,329.3078797466404,False,['955315-27-2'],0.1864790271,5,,,
POOL-00032494,"InChI=1S/C13H14N2/c1-11(13-9-5-6-10-14-13)15-12-7-3-2-4-8-12/h2-11,15H,1H3",CC(Nc1ccccc1)c1ccccn1,397.39583410357375,False,['6312-11-4'],0.2005333035,5,$81.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph010681
POOL-00021473,"InChI=1S/C12H17NO/c1-14-11-6-4-5-10(9-11)12-7-2-3-8-13-12/h4-6,9,12-13H,2-3,7-8H2,1H3",COc1cccc(C2CCCCN2)c1,292.1281328280951,False,['383128-22-1'],0.1730762777,5,,,
POOL-00010453,"InChI=1S/C13H18FN/c1-10-2-3-12(9-13(10)14)8-11-4-6-15-7-5-11/h2-3,9,11,15H,4-8H2,1H3",Cc1ccc(CC2CCNCC2)cc1F,329.3078797466404,False,['955287-58-8'],0.1825458705,5,,,
POOL-00041876,"InChI=1S/C12H16N2S/c1-9-5-3-6-10(2)11(9)14-12-13-7-4-8-15-12/h3,5-6H,4,7-8H2,1-2H3,(H,13,14)",Cc1cccc(C)c1NC1=NCCCS1,364.9585510919332,False,['7361-61-7'],0.1763960208,5,$83.90/1 G,"Estimated to ship on July 03, 2023
From MILWAUKEE",https://www.sigmaaldrich.com/US/en/product/sigma/x1126
POOL-00010466,"InChI=1S/C13H18FN/c1-10-4-5-11(8-13(10)14)7-12-3-2-6-15-9-12/h4-5,8,12,15H,2-3,6-7,9H2,1H3",Cc1ccc(CC2CCCNC2)cc1F,329.3078797466404,False,['955288-06-9'],0.1877406594,5,,,
POOL-00014943,"InChI=1S/C13H14N2/c1-14-10-11-5-7-12(8-6-11)13-4-2-3-9-15-13/h2-9,14H,10H2,1H3",CNCc1ccc(-c2ccccn2)cc1,406.31090337132014,False,['869901-08-6'],0.1786214174,5,,,
POOL-00017130,"InChI=1S/C11H16N2OS/c1-7-8(2)15-11(12-7)13-10(14)9-5-3-4-6-9/h9H,3-6H2,1-2H3,(H,12,13,14)",Cc1nc(N=C(O)C2CCCC2)sc1C,358.43968238700575,False,['557778-18-4'],0.2035511311,5,$138.00/5MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/t311324
POOL-00018840,"InChI=1S/C12H17NO/c1-9(10-7-8-10)13-11-5-3-4-6-12(11)14-2/h3-6,9-10,13H,7-8H2,1-2H3",COc1ccccc1NC(C)C1CC1,306.94496835976435,False,['1019565-82-2'],0.1773993576,5,,,
POOL-00014753,"InChI=1S/C13H14N2/c1-14-9-11-4-2-5-12(8-11)13-6-3-7-15-10-13/h2-8,10,14H,9H2,1H3",CNCc1cccc(-c2cccnc2)c1,423.56090337132014,False,['852180-72-4'],0.1978694605,5,$253.00/250 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/achemblock/advh98734184?context=bbe
POOL-00029239,"InChI=1S/C11H13NO2/c1-9-4-5-11(14-9)8-12-7-10-3-2-6-13-10/h2-6,12H,7-8H2,1H3",Cc1ccc(CNCc2ccco2)o1,375.6578066531373,False,['146699-65-2'],0.1897628424,5,$240.00/500 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/matrixscientific/mat047030238?context=bbe
POOL-00005641,"InChI=1S/C13H19NO/c15-13-6-3-4-11(10-13)7-8-12-5-1-2-9-14-12/h3-4,6,10,12,14-15H,1-2,5,7-9H2",Oc1cccc(CCC2CCCCN2)c1,305.15919205790544,False,['915921-63-0'],0.1915638154,5,$99.70/1 G,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/cbr00578
POOL-00039768,"InChI=1S/C14H15N/c1-11-3-7-13(8-4-11)15-14-9-5-12(2)6-10-14/h3-10,15H,1-2H3",Cc1ccc(Nc2ccc(C)cc2)cc1,382.4008090804893,False,['620-93-9'],0.1888678872,5,$81.00/5 G,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/461083
POOL-00014882,"InChI=1S/C11H12N2S/c1-9-4-2-6-12-11(9)13-8-10-5-3-7-14-10/h2-7H,8H2,1H3,(H,12,13)",Cc1cccnc1NCc1cccs1,395.4296004438821,False,['897758-00-8'],0.1760286986,5,,,
POOL-00029828,"InChI=1S/C14H16N2/c1-12-5-7-13(8-6-12)10-15-11-14-4-2-3-9-16-14/h2-9,15H,10-11H2,1H3",Cc1ccc(CNCc2ccccn2)cc1,420.2481464313548,False,['626210-29-5'],0.2114740423,5,,,
POOL-00035269,"InChI=1S/C13H19NO/c15-13-9-5-4-6-11(13)10-14-12-7-2-1-3-8-12/h4-6,9,12,14-15H,1-3,7-8,10H2",Oc1ccccc1CNC1CCCCC1,305.1591920579054,False,['62984-53-6'],0.1769190423,5,,,
POOL-00016127,"InChI=1S/C13H14N2/c14-13-7-2-1-5-11(13)8-9-12-6-3-4-10-15-12/h1-7,10H,8-9,14H2",Nc1ccccc1CCc1ccccn1,423.56090337132014,False,['50385-28-9'],0.205325698,5,$61.20/1 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/chembridgecorporation/ch4182076307?context=bbe
POOL-00029629,"InChI=1S/C12H16N2S/c1-9-4-5-10(2)11(8-9)14-12-13-6-3-7-15-12/h4-5,8H,3,6-7H2,1-2H3,(H,13,14)",Cc1ccc(C)c(NC2=NCCCS2)c1,385.208551091933,False,['145621-48-3'],0.1743662716,5,$28.60/10MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/l124907
POOL-00008575,"InChI=1S/C13H14N2/c1-14-9-11-7-8-13(15-10-11)12-5-3-2-4-6-12/h2-8,10,14H,9H2,1H3",CNCc1ccc(-c2ccccc2)nc1,406.31090337132014,False,['879896-40-9'],0.1953713782,5,,,
POOL-00032119,"InChI=1S/C11H10N2OS/c1-8-7-15-11(12-8)13-10(14)9-5-3-2-4-6-9/h2-7H,1H3,(H,12,13,14)",Cc1csc(N=C(O)c2ccccc2)n1,476.3429607198199,False,['37529-67-2'],0.1939651782,5,$68.10/5MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/t310859
POOL-00029478,"InChI=1S/C12H14N2S/c1-3-9-4-6-10(7-5-9)11-8(2)15-12(13)14-11/h4-7H,3H2,1-2H3,(H2,13,14)",CCc1ccc(-c2[nH]c(=N)sc2C)cc1,505.1635437481148,False,['438218-98-5'],0.217931072,5,,,
POOL-00011268,"InChI=1S/C14H21N/c1-11-3-4-14(9-12(11)2)10-13-5-7-15-8-6-13/h3-4,9,13,15H,5-8,10H2,1-2H3",Cc1ccc(CC2CCNCC2)cc1C,324.1106271736681,False,['782504-68-1'],0.1951422501,5,,,
POOL-00033208,"InChI=1S/C12H11NOS/c14-15(12-9-5-2-6-10-12)13-11-7-3-1-4-8-11/h1-10,13H",O=S(Nc1ccccc1)c1ccccc1,441.69400298496873,False,['14933-97-2'],0.1908405339,5,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/t174823
POOL-00026799,"InChI=1S/C12H14N2S/c1-3-10-11(14-12(13)15-10)9-6-4-8(2)5-7-9/h4-7H,3H2,1-2H3,(H2,13,14)",CCc1sc(=N)[nH]c1-c1ccc(C)cc1,505.1635437481148,False,['64517-90-4'],0.1823572303,5,,,
POOL-00006390,"InChI=1S/C12H17NO2/c1-9-2-4-11(5-3-9)13-12(14)10-6-7-15-8-10/h6-9,11H,2-5H2,1H3,(H,13,14)",CC1CCC(N=C(O)c2ccoc2)CC1,321.4011353360122,False,['930485-14-6'],0.1923686625,5,$68.10/5MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/t319376
POOL-00029533,"InChI=1S/C13H12FNO/c1-9-6-11(8-16)10(2)15(9)13-5-3-4-12(14)7-13/h3-8H,1-2H3",Cc1cc(C=O)c(C)n1-c1cccc(F)c1,542.860776938192,False,['428497-01-2'],0.1857533379,5,,,
POOL-00010715,"InChI=1S/C14H21N/c1-2-12-3-5-13(6-4-12)11-14-7-9-15-10-8-14/h3-6,14-15H,2,7-11H2,1H3",CCc1ccc(CC2CCNCC2)cc1,282.7119394849331,False,['781595-51-5'],0.1843596701,5,$49.50/100 mg,Ships in 30 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/bioblocksinc/b27362932966?context=bbe
POOL-00016140,"InChI=1S/C14H15N/c1-15-11-12-7-9-14(10-8-12)13-5-3-2-4-6-13/h2-10,15H,11H2,1H3",CNCc1ccc(-c2ccccc2)cc1,403.1136507983479,False,['110931-72-1'],0.1757553905,5,,,
POOL-00029194,"InChI=1S/C12H14N2S/c1-7-4-5-8(2)10(6-7)11-9(3)15-12(13)14-11/h4-6H,1-3H3,(H2,13,14)",Cc1ccc(C)c(-c2[nH]c(=N)sc2C)c1,548.9900294582484,False,['438220-19-0'],0.1986360203,5,,,
POOL-00010333,"InChI=1S/C13H20N2/c1-11-3-2-8-15(9-11)10-12-4-6-13(14)7-5-12/h4-7,11H,2-3,8-10,14H2,1H3",CC1CCCN(Cc2ccc(N)cc2)C1,304.8169210485758,False,['926207-93-4'],0.2085264681,5,,,
POOL-00039366,"InChI=1S/C15H17N/c1-3-7-14(8-4-1)11-12-16-13-15-9-5-2-6-10-15/h1-10,16H,11-13H2",c1ccc(CCNCc2ccccc2)cc1,352.7948325711524,False,['3647-71-0'],0.1836942827,5,,,
POOL-00024619,"InChI=1S/C12H11NOS/c1-9-4-6-10(7-5-9)13-12(14)11-3-2-8-15-11/h2-8H,1H3,(H,13,14)",Cc1ccc(N=C(O)c2cccs2)cc1,456.8771585161762,False,['39880-80-3'],0.2046154469,5,$28.60/50MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r129917
POOL-00010460,"InChI=1S/C14H21N/c1-2-12-5-7-13(8-6-12)10-14-4-3-9-15-11-14/h5-8,14-15H,2-4,9-11H2,1H3",CCc1ccc(CC2CCCNC2)cc1,282.7119394849331,False,['955287-70-4'],0.1901312295,5,,,
POOL-00006283,"InChI=1S/C13H19N/c1-12(2)9-13(12,10-14-3)11-7-5-4-6-8-11/h4-8,14H,9-10H2,1-3H3",CNCC1(c2ccccc2)CC1(C)C,315.2672647256461,False,['884091-04-7'],0.1824228197,5,,,
POOL-00016210,"InChI=1S/C13H19N/c1-2-6-12(7-3-1)10-11-14-13-8-4-5-9-13/h1-3,6-7,13-14H,4-5,8-11H2",c1ccc(CCNC2CCCC2)cc1,249.19788985401647,False,['160567-89-5'],0.1755258371,5,,,
POOL-00003929,"InChI=1S/C12H10FNO2/c1-7(15)11-8(2)16-14-12(11)9-3-5-10(13)6-4-9/h3-6H,1-2H3",CC(=O)c1c(-c2ccc(F)cc2)noc1C,528.4518307675357,False,['169814-55-5'],0.1797972779,5,,,
POOL-00026973,"InChI=1S/C13H20N2/c1-11-6-8-15(9-7-11)10-12-2-4-13(14)5-3-12/h2-5,11H,6-10,14H2,1H3",CC1CCN(Cc2ccc(N)cc2)CC1,296.8169210485757,False,['262368-64-9'],0.2104003992,5,$240.00/500 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/matrixscientific/mat047029934?context=bbe
POOL-00025687,"InChI=1S/C12H10FNO2S/c1-16-12(15)11-10(14)9(6-17-11)7-2-4-8(13)5-3-7/h2-6H,14H2,1H3",COC(=O)c1scc(-c2ccc(F)cc2)c1N,548.1333138297033,False,['156274-32-7'],0.1757107605,5,,,
POOL-00024801,"InChI=1S/C11H10N2OS/c1-8-7-12-11(15-8)13-10(14)9-5-3-2-4-6-9/h2-7H,1H3,(H,12,13,14)",Cc1cnc(N=C(O)c2ccccc2)s1,476.3429607198199,False,['941016-12-2'],0.1817897848,5,$68.10/5MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/t322636
POOL-00039554,"InChI=1S/C10H10N2S/c1-2-6-11-10(5-1)12-8-9-4-3-7-13-9/h1-7H,8H2,(H,11,12)",c1ccc(NCc2cccs2)nc1,342.3451681698404,False,['140-19-2'],0.2001399476,5,$138.00/5MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/t326402
POOL-00005078,"InChI=1S/C13H13FN2O2/c1-8(2)12-11(13(17)18)7-15-16(12)10-5-3-9(14)4-6-10/h3-8H,1-2H3,(H,17,18)",CC(C)c1c(C(=O)O)cnn1-c1ccc(F)cc1,573.1772220455728,False,['1152975-63-7'],0.1714303217,5,,,
POOL-00026774,"InChI=1S/C12H17N/c1-10(12-7-8-12)13-9-11-5-3-2-4-6-11/h2-6,10,12-13H,7-9H2,1H3",CC(NCc1ccccc1)C1CC1,251.08680360822464,False,"['133612-01-8', '163667-52-5', '1252180-29-2']",0.1796453289,5,,,
POOL-00007573,"InChI=1S/C15H23N/c1-2-6-14(7-3-1)8-4-5-9-15-10-12-16-13-11-15/h1-3,6-7,15-16H,4-5,8-13H2",c1ccc(CCCCC2CCNCC2)cc1,274.7462424959782,False,['118156-59-5'],0.2027207244,5,,,
POOL-00039454,"InChI=1S/C13H13NO/c1-10-8-12(9-15)11(2)14(10)13-6-4-3-5-7-13/h3-9H,1-2H3",Cc1cc(C=O)c(C)n1-c1ccccc1,482.7371021159832,False,['83-18-1'],0.1722008665,5,,,
POOL-00040035,"InChI=1S/C15H12N2/c1-3-7-12(8-4-1)14-11-15(17-16-14)13-9-5-2-6-10-13/h1-11H,(H,16,17)",c1ccc(-c2cc(-c3ccccc3)[nH]n2)cc1,543.1315320464445,False,['1145-01-3'],0.199692748,5,$96.60/5 G,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/597481
POOL-00039559,"InChI=1S/C14H16N2/c1-3-7-13(8-4-1)15-11-12-16-14-9-5-2-6-10-14/h1-10,15-16H,11-12H2",c1ccc(NCCNc2ccccc2)cc1,356.0952225964737,False,['150-61-8'],0.1794038175,5,$111.00/5 G,"Estimated to ship on June 19, 2023
From MILWAUKEE",https://www.sigmaaldrich.com/US/en/product/aldrich/d27004
POOL-00034996,"InChI=1S/C14H10N2O/c15-10-14(11-4-2-1-3-5-11)12-6-8-13(16-17)9-7-12/h1-9,17H",N#CC(=C1C=CC(=NO)C=C1)c1ccccc1,553.9898150707321,False,['888-39-1'],0.1801390496,5,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s350869
