ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu,cluster,fisher-price,fisher-avail,fisher-url,sigma-price,sigma-avail,sigma-url
POOL-00027993,"InChI=1S/C12H7F3O2/c13-12(14,15)9-3-1-2-8(6-9)11-5-4-10(7-16)17-11/h1-7H",O=Cc1ccc(-c2cccc(C(F)(F)F)c2)o1,540.6789240644646,False,['52130-30-0'],1.0392671909,3,,,,$64.50/1 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/447757
POOL-00007415,"InChI=1S/C12H14Br2O2/c13-6-12(7-14)8-15-11(16-9-12)10-4-2-1-3-5-10/h1-5,11H,6-9H2",BrCC1(CBr)COC(c2ccccc2)OC1,315.05046214401995,False,['3733-29-7'],1.0570859899,3,,,,$28.60/5MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t191868
POOL-00025047,"InChI=1S/C11H9F3O2/c12-11(13,14)8-6-9(16-10(8)15)7-4-2-1-3-5-7/h1-5,8-9H,6H2",O=C1OC(c2ccccc2)CC1C(F)(F)F,385.96619044899546,False,['241819-52-3'],1.0582400517,3,,,,,,
POOL-00011165,"InChI=1S/C13H15NO3/c15-12-8-4-5-9-14(12)13(16)17-10-11-6-2-1-3-7-11/h1-3,6-7H,4-5,8-10H2",O=C1CCCCN1C(=O)OCc1ccccc1,402.38541876010703,False,['106412-35-5'],1.0630944395,3,,,,,,
POOL-00039756,"InChI=1S/C15H14O3/c1-11-7-3-5-9-13(11)17-15(16)18-14-10-6-4-8-12(14)2/h3-10H,1-2H3",Cc1ccccc1OC(=O)Oc1ccccc1C,511.67010158870033,False,['617-09-4'],1.0448801548,3,,,,$172.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r467057
POOL-00027821,"InChI=1S/C14H11BrO2/c15-13-3-1-2-12(8-13)10-17-14-6-4-11(9-16)5-7-14/h1-9H,10H2",O=Cc1ccc(OCc2cccc(Br)c2)cc1,505.8855887837592,False,['588676-02-2'],1.0388268764,3,,,,$77.00/1 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/chembridgecorporation/ch4017936484?context=bbe
POOL-00035008,"InChI=1S/C13H14O3/c1-16-13-4-2-9(3-5-13)10-6-11(14)8-12(15)7-10/h2-5,10H,6-8H2,1H3",COc1ccc(C2CC(=O)CC(=O)C2)cc1,389.6908125814144,False,['1774-12-5'],1.0613397022,3,,,,$590.00/5 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/539880
POOL-00021262,"InChI=1S/C12H11BrO4/c1-15-9-5-3-8(4-6-9)12(16-2)10(13)7-11(14)17-12/h3-7H,1-2H3",COc1ccc(C2(OC)OC(=O)C=C2Br)cc1,465.8989022073321,False,['19419-31-9'],1.0326629942,3,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r734195
POOL-00032952,"InChI=1S/C12H14O2/c1-2-14-12(13)11-8-10(11)9-6-4-3-5-7-9/h3-7,10-11H,2,8H2,1H3",CCOC(=O)C1CC1c1ccccc1,318.3534310528264,False,['97-71-2'],1.0463138756,3,"$39.25
Each/25g",Check Availability,https://www.fishersci.com/shop/products/1-2-dihydroxybenzene-3-5-disulfonic-acid-disodium-salt-monohydrate-97-thermo-scientific/AAA1143914#97-71-2,,,
POOL-00005263,"InChI=1S/C11H11FO2/c12-10-4-3-9(6-13)11(5-10)14-7-8-1-2-8/h3-6,8H,1-2,7H2",O=Cc1ccc(F)cc1OCC1CC1,345.1408100054957,False,['883525-53-9'],1.0603558937,3,,,,$217.20/500 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/matrixscientific/mat048694173?context=bbe
POOL-00031418,InChI=1S/C11H7BrO2/c12-9-3-1-8(2-4-9)11-6-5-10(7-13)14-11/h1-7H,O=Cc1ccc(-c2ccc(Br)cc2)o1,442.5660205756955,False,['20005-42-9'],1.0628392178,3,"$55.00
Each/1g",Check Availability,,$29.00/1 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/436925
POOL-00038114,InChI=1S/C15H10O3/c16-13(11-7-3-1-4-8-11)15(18)14(17)12-9-5-2-6-10-12/h1-10H,O=C(C(=O)c1ccccc1)C(=O)c1ccccc1,532.1504834580176,False,['643-75-4'],1.0196669041,3,,,,$28.60/5MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t275697
POOL-00040347,"InChI=1S/C15H16O2/c1-16-15(17-2,13-9-5-3-6-10-13)14-11-7-4-8-12-14/h3-12H,1-2H3",COC(OC)(c1ccccc1)c1ccccc1,405.3627403286948,False,['2235-01-0'],1.0621102193,3,"$217.36
Each/25g",Check Availability,,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s702730
POOL-00032536,"InChI=1S/C14H18O4/c1-3-16-13(15)9-14(2)17-10-12(18-14)11-7-5-4-6-8-11/h4-8,12H,3,9-10H2,1-2H3",CCOC(=O)CC1(C)OCC(c2ccccc2)O1,403.5148354140041,False,['58345-29-2'],1.0605821054,3,,,,$68.10/50MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s941220
POOL-00011616,"InChI=1S/C14H15O2P/c1-15-11-7-3-5-9-13(11)17-14-10-6-4-8-12(14)16-2/h3-10,17H,1-2H3",COc1ccccc1Pc1ccccc1OC,451.5858125246547,False,['10177-79-4'],1.0560492709,3,,,,$96.20/250 MG,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/710466
POOL-00037610,"InChI=1S/C15H20O3/c1-3-6-12-8-9-13(14(11-12)16-2)18-15-7-4-5-10-17-15/h3,8-9,11,15H,1,4-7,10H2,2H3",C=CCc1ccc(OC2CCCCO2)c(OC)c1,394.7252293458395,False,['72066-75-2'],1.0501927556,3,,,,,,
POOL-00019683,"InChI=1S/C12H7F3OS/c13-12(14,15)9-3-1-2-8(6-9)11-5-4-10(7-16)17-11/h1-7H",O=Cc1ccc(-c2cccc(C(F)(F)F)c2)s1,542.6789240644646,False,['886508-92-5'],1.0390503854,3,,,,$149.50/250 mg,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/achemblock/advh97ebd381?context=bbe
POOL-00005573,"InChI=1S/C13H16O2/c1-11-4-2-3-5-12(11)13(10-14)6-8-15-9-7-13/h2-5,10H,6-9H2,1H3",Cc1ccccc1C1(C=O)CCOCC1,351.30851502752773,False,['902836-58-2'],1.0397439711,3,,,,$114.05/1 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/frontierscientificservicesinc/fro091856361?context=bbe
POOL-00011932,"InChI=1S/C13H16O/c1-13(9-7-12(14)8-10-13)11-5-3-2-4-6-11/h2-6H,7-10H2,1H3",CC1(c2ccccc2)CCC(=O)CC1,316.34861647899874,False,['18932-33-7'],1.0625974729,3,,,,$28.60/1MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t254347
POOL-00025453,"InChI=1S/C14H20O/c1-11-5-7-12(8-6-11)14(4)10-9-13(2,3)15-14/h5-8H,9-10H2,1-4H3",Cc1ccc(C2(C)CCC(C)(C)O2)cc1,350.10637922037336,False,['100643-80-9'],1.061505289,3,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s296473
POOL-00026618,"InChI=1S/C12H6F4O2/c13-10-3-1-7(5-9(10)12(14,15)16)11-4-2-8(6-17)18-11/h1-6H",O=Cc1ccc(-c2ccc(F)c(C(F)(F)F)c2)o1,584.003613368426,False,['306936-05-0'],1.0370563711,3,,,,,,
POOL-00026554,InChI=1S/C11H8O2S/c12-8-11-10(6-7-14-11)13-9-4-2-1-3-5-9/h1-8H,O=Cc1sccc1Oc1ccccc1,419.8623921437889,False,['132706-25-3'],1.057408396,3,,,,$132.60/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/combiblocksinc/com448675367?context=bbe
POOL-00027312,"InChI=1S/C14H10Br2O2/c15-12-6-11(8-17)7-13(16)14(12)18-9-10-4-2-1-3-5-10/h1-8H,9H2",O=Cc1cc(Br)c(OCc2ccccc2)c(Br)c1,529.9704916140216,False,['249515-06-8'],1.0596817928,3,,,,$141.90/5 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/aobchem/aobh11e4fdf9?context=bbe
POOL-00011660,"InChI=1S/C12H10BrNO3/c1-2-16-12(15)10-7-11(17-14-10)8-3-5-9(13)6-4-8/h3-7H,2H2,1H3",CCOC(=O)c1cc(-c2ccc(Br)cc2)on1,518.8019406174063,False,"['33277-15-5', '370855-64-4']",1.0584611674,3,,,,,,
POOL-00002846,"InChI=1S/C12H8F3NO/c13-12(14,15)10-3-1-2-4-11(10)17-9-5-7-16-8-6-9/h1-8H",FC(F)(F)c1ccccc1Oc1ccncc1,496.6039697788735,False,['33399-29-0'],1.0445551153,3,,,,$134.00/25 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph007412
POOL-00006689,"InChI=1S/C12H8F3NO/c13-12(14,15)9-2-1-3-11(8-9)17-10-4-6-16-7-5-10/h1-8H",FC(F)(F)c1cccc(Oc2ccncc2)c1,496.6039697788735,False,['33399-30-3'],1.0531797501,3,,,,$134.00/25 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph007407
POOL-00012866,"InChI=1S/C11H9NO3/c1-14-11(13)9-10(15-7-12-9)8-5-3-2-4-6-8/h2-7H,1H3",COC(=O)c1ncoc1-c1ccccc1,461.69509005491057,False,['38061-18-6'],1.0615338625,3,,,,$134.00/100 MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph009806
POOL-00018309,"InChI=1S/C14H12Br2O/c1-10-7-12(15)14(13(16)8-10)17-9-11-5-3-2-4-6-11/h2-8H,9H2,1H3",Cc1cc(Br)c(OCc2ccccc2)c(Br)c1,485.8807012815956,False,['84379-34-0'],1.0511191672,3,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s52664
POOL-00035740,"InChI=1S/C11H14O2/c1-11(7-8-12-9-13-11)10-5-3-2-4-6-10/h2-6H,7-9H2,1H3",CC1(c2ccccc2)CCOCO1,262.6785847993893,False,['1200-73-3'],1.0573605968,3,,,,$106.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s669628
POOL-00029409,"InChI=1S/C14H16O4/c1-17-13-4-3-9(7-14(13)18-2)10-5-11(15)8-12(16)6-10/h3-4,7,10H,5-6,8H2,1-2H3",COc1ccc(C2CC(=O)CC(=O)C2)cc1OC,462.682377529722,False,['190064-28-9'],1.0560134978,3,,,,$195.00/1 g,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/combiblocksinc/comh042351a9?context=bbe
POOL-00026643,"InChI=1S/C12H8F3NOS/c1-7-10(6-17)18-11(16-7)8-2-4-9(5-3-8)12(13,14)15/h2-6H,1H3",Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C=O,571.9987258662627,False,['438577-61-8'],1.0473561458,3,,,,$117.60/500 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/keyorganicsbionet/key128003984?context=bbe
POOL-00003953,"InChI=1S/C10H7Br2NO/c11-6-9-5-10(13-14-9)7-1-3-8(12)4-2-7/h1-5H,6H2",BrCc1cc(-c2ccc(Br)cc2)no1,421.941971497762,False,['5300-99-2'],1.0597720637,3,,,,,,
POOL-00033372,"InChI=1S/C13H12O2S2/c14-16(12-7-3-1-4-8-12)11-17(15)13-9-5-2-6-10-13/h1-10H,11H2",O=S(CS(=O)c1ccccc1)c1ccccc1,474.1304304268383,False,['54888-34-5'],1.0536392628,3,"$489.00
Each of 1/100 μg",Check Availability,,$201.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s620106
POOL-00040057,"InChI=1S/C12H10O2S2/c13-16(14,12-9-5-2-6-10-12)15-11-7-3-1-4-8-11/h1-10H",O=S(=O)(Sc1ccccc1)c1ccccc1,548.0873362397543,False,['1212-08-4'],1.0513306292,3,,,,$214.00/1 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/390267
POOL-00034161,InChI=1S/C12H5F5/c13-8-7(6-4-2-1-3-5-6)9(14)11(16)12(17)10(8)15/h1-5H,Fc1c(F)c(F)c(-c2ccccc2)c(F)c1F,533.8489383657761,False,['784-14-5'],1.0510655641,3,,,,,,
POOL-00036839,InChI=1S/C12H8F2/c13-11-7-3-1-5-9(11)10-6-2-4-8-12(10)14/h1-8H,Fc1ccccc1-c1ccccc1F,406.0796467381504,False,['388-82-9'],1.0628185932,3,,,,,,
POOL-00002329,"InChI=1S/C12H20O2/c1-10-4-5-11(2,3)6-7-12(10)13-8-9-14-12/h4H,5-9H2,1-3H3",CC1=CCC(C)(C)CCC12OCCO2,247.04734401697988,False,['104166-05-4'],1.0501868681,3,,,,$28.60/5MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t210536
POOL-00039272,"InChI=1S/C13H22O/c1-10-6-5-8-12(3,4)13(10)9-7-11(2)14-13/h6,11H,5,7-9H2,1-4H3",CC1=CCCC(C)(C)C12CCC(C)O2,264.4091282081981,False,"['36431-72-8', '169102-88-9']",1.0626902559,3,,,,$54.60/nan,"Estimated to ship on November 16, 2022",https://www.sigmaaldrich.com/US/en/product/aldrich/w377406
POOL-00036080,InChI=1S/C12H8BrF/c13-11-5-1-9(2-6-11)10-3-7-12(14)8-4-10/h1-8H,Fc1ccc(-c2ccc(Br)cc2)cc1,373.5796467381504,False,['398-21-0'],1.0488548805,3,"$132.22
Each/10mg",Check Availability,,$162.00/500 MG,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/550450
POOL-00036026,InChI=1S/C14H8Br2O2/c15-11-5-1-9(2-6-11)13(17)14(18)10-3-7-12(16)8-4-10/h1-8H,O=C(C(=O)c1ccc(Br)cc1)c1ccc(Br)cc1,530.6959859811753,False,['35578-47-3'],1.0582785206,3,"$53.00
Each/10g",Check Availability,https://www.fishersci.com/shop/products/4-4-dibromobenzil-97-thermo-scientific-1/AAA1309009#35578-47-3,$76.40/10 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/328057
POOL-00021089,"InChI=1S/C16H19P/c1-11-5-12(2)8-15(7-11)17-16-9-13(3)6-14(4)10-16/h5-10,17H,1-4H3",Cc1cc(C)cc(Pc2cc(C)cc(C)c2)c1,451.2165967540186,False,['71360-06-0'],1.0572235561,3,,,,,,
POOL-00033721,"InChI=1S/C10H16Br2O2/c11-8-4-2-1-3-5-9(12)10(8)13-6-7-14-10/h8-9H,1-7H2",BrC1CCCCCC(Br)C12OCCO2,178.56101971664077,False,['3514-74-7'],1.0490628167,3,,,,,,
POOL-00033475,InChI=1S/C10H6O2S2/c11-9(7-3-1-5-13-7)10(12)8-4-2-6-14-8/h1-6H,O=C(C(=O)c1cccs1)c1cccs1,396.1900822277949,False,['7333-07-5'],1.0479447166,3,"$45.25
Each/1g",Check Availability,https://www.fishersci.com/shop/products/2-2-thenil-98-thermo-scientific-1/AAB2475303#7333-07-5,$265.00/5 G,"Only 4 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/454389
POOL-00038946,"InChI=1S/C12H16O3S2/c1-13-8-6-9(14-2)11(10(7-8)15-3)12-16-4-5-17-12/h6-7,12H,4-5H2,1-3H3",COc1cc(OC)c(C2SCCS2)c(OC)c1,364.3322854547342,False,['40770-86-3'],1.0472671721,3,,,,,,
POOL-00032587,"InChI=1S/C13H24O4/c1-3-5-11-14-7-13(8-15-11)9-16-12(6-4-2)17-10-13/h11-12H,3-10H2,1-2H3",CCCC1OCC2(CO1)COC(CCC)OC2,187.9495769957101,False,['5703-87-7'],1.0364986024,3,,,,$134.00/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/ph003868
POOL-00024520,"InChI=1S/C13H13NO2S2/c1-3-14-12(15)11(18-13(14)17)8-9-6-4-5-7-10(9)16-2/h4-8H,3H2,1-2H3",CCN1C(=O)C(=Cc2ccccc2OC)SC1=S,525.4774586171205,False,['359648-32-1'],1.047994301,3,,,,$28.60/25MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/r641448
POOL-00029127,"InChI=1S/C15H16S2/c1-16-14-7-3-12(4-8-14)11-13-5-9-15(17-2)10-6-13/h3-10H,11H2,1-2H3",CSc1ccc(Cc2ccc(SC)cc2)cc1,411.78542249933344,False,['22276-28-4'],1.0477694617,3,,,,,,
POOL-00025448,"InChI=1S/C13H10O4S/c14-13(10-5-2-1-3-6-10)11-7-4-8-12(9-11)18(15,16)17/h1-9H,(H,15,16,17)",O=C(c1ccccc1)c1cccc(S(=O)(=O)O)c1,675.147249048176,False,['63113-58-6'],1.0451544005,3,,,,$138.00/5MG,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/t332151
POOL-00004527,"InChI=1S/C14H17BrS2/c1-2-3-4-5-6-11-7-8-12(16-11)13-9-10-14(15)17-13/h7-10H,2-6H2,1H3",CCCCCCc1ccc(-c2ccc(Br)s2)s1,456.24276916421576,False,['655249-04-0'],1.057757598,3,,,,$76.00/1 G,"Estimated to ship on December 05, 2022",https://www.sigmaaldrich.com/US/en/product/aldrich/739375
POOL-00031491,InChI=1S/C8H4Br2S2/c9-7-3-1-5(11-7)6-2-4-8(10)12-6/h1-4H,Brc1ccc(-c2ccc(Br)s2)s1,350.92324805583155,False,['4805-22-5'],1.0592412965,3,"$175.00
Each/5g",Check Availability,https://www.fishersci.com/shop/products/5-5-dibromo-2-2-bithiophene-99-thermo-scientific/AAH5633706#4805-22-5,$86.50/1 G,"Only 2 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/515493
POOL-00030103,"InChI=1S/C10H6F3NO/c11-10(12,13)8-3-1-2-7(6-8)9(15)4-5-14/h1-3,6H,4H2",N#CCC(=O)c1cccc(C(F)(F)F)c1,417.41105689384887,False,['27328-86-5'],1.0588844138,4,,,,$25.30/1 g,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh97f06faf?context=bbe
POOL-00003809,"InChI=1S/C8H4BrF3O2/c9-7-3-6(14-8(10,11)12)2-1-5(7)4-13/h1-4H",O=Cc1ccc(OC(F)(F)F)cc1Br,348.9298953040156,False,['1114808-87-5'],1.0461049555,4,,,,$72.60/250 mg,Ships in 14 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh9884c529?context=bbe
POOL-00037361,"InChI=1S/C10H9F3O2/c1-2-15-9(14)7-4-3-5-8(6-7)10(11,12)13/h3-6H,2H2,1H3",CCOC(=O)c1cccc(C(F)(F)F)c1,357.9302879079978,False,['76783-59-0'],1.0226669659,4,,,,$28.60/nan,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/s554936
POOL-00039577,"InChI=1S/C10H7F3O2/c11-10(12,13)9(15)6-8(14)7-4-2-1-3-5-7/h1-5H,6H2",O=C(CC(=O)C(F)(F)F)c1ccccc1,368.00393264954994,False,['326-06-7'],1.049336801,4,"$51.50
Each/25g",Check Availability,https://www.fishersci.com/shop/products/3-benzoyl-1-1-1-trifluoroacetone-98-thermo-scientific/AAA1711014#326-06-7,$88.10/25 G,"Only 3 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/217042
POOL-00030485,"InChI=1S/C11H9F3O2/c1-7-2-4-8(5-3-7)9(15)6-10(16)11(12,13)14/h2-5H,6H2,1H3",Cc1ccc(C(=O)CC(=O)C(F)(F)F)cc1,404.23300610791136,False,['720-94-5'],1.0406928659,4,"$131.45
Each/25g",Check Availability,,$99.70/1 G,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/vbp00104
POOL-00026677,"InChI=1S/C8H4F4O2/c9-6-3-5(4-13)1-2-7(6)14-8(10,11)12/h1-4H",O=Cc1ccc(OC(F)(F)F)c(F)c1,345.68478280617904,False,['473917-15-6'],1.0582729513,4,"$206.00
Each/1g",Check Availability,https://www.fishersci.com/shop/products/3-fluoro-4-trifluoromethoxy-benzaldehyde-97-thermo-scientific/AAH2684703#473917-15-6,$17.60/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh95e08ad3?context=bbe
POOL-00030214,"InChI=1S/C9H7F3O2/c1-6(13)7-2-4-8(5-3-7)14-9(10,11)12/h2-5H,1H3",CC(=O)c1ccc(OC(F)(F)F)cc1,326.90545779319825,False,['85013-98-5'],1.0517542723,4,"$45.25
Each/1g",Check Availability,https://www.fishersci.com/shop/products/4-trifluoromethoxy-acetophenone-98-thermo-scientific-1/AAA1392803#85013-98-5,,,
POOL-00026220,"InChI=1S/C10H8F2O2/c11-10(12)9(14)6-8(13)7-4-2-1-3-5-7/h1-5,10H,6H2",O=C(CC(=O)C(F)F)c1ccccc1,333.2350518659593,False,['62679-61-2'],1.0596339766,4,,,,$172.00/10 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/533092
POOL-00036745,"InChI=1S/C9H6F4O2/c10-8(11)9(12,13)15-7-3-1-6(5-14)2-4-7/h1-5,8H",O=Cc1ccc(OC(F)(F)C(F)F)cc1,334.47051032501,False,['35295-36-4'],1.0276640354,4,,,,$53.00/1 G,"Estimated to ship on January 26, 2023",https://www.sigmaaldrich.com/US/en/product/aldrich/342009
POOL-00007974,"InChI=1S/C8H6BrFO2/c1-12-8-2-5(4-11)6(9)3-7(8)10/h2-4H,1H3",COc1cc(C=O)c(Br)cc1F,312.1713244639388,False,['865186-62-5'],1.0451167454,4,,,,$74.50/1 G,"Estimated to ship on December 05, 2022",https://www.sigmaaldrich.com/US/en/product/aldrich/775975
POOL-00021856,"InChI=1S/C9H6F3NO/c1-6-2-3-7(13-5-14)4-8(6)9(10,11)12/h2-4H,1H3",Cc1ccc(N=C=O)cc1C(F)(F)F,391.53380714550445,False,['51903-64-1'],1.0536820005,4,,,,$24.70/100 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/enamine/ena638586493?context=bbe
POOL-00026543,"InChI=1S/C9H6BrF3O2/c10-5-8(14)6-1-3-7(4-2-6)15-9(11,12)13/h1-4H,5H2",O=C(CBr)c1ccc(OC(F)(F)F)cc1,345.3702438438907,False,['103962-10-3'],1.0495060043,4,"$16.70
Each of 1/1g",Check Availability,https://www.fishersci.com/shop/products/2-bromo-1-4-trifluoromethoxy-phenyl-ethan-1-one-97-thermo-scientific/TL00407DA#103962-10-3,$74.30/1 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/669474
POOL-00026108,"InChI=1S/C10H6F4O2/c11-7-3-1-6(2-4-7)8(15)5-9(16)10(12,13)14/h1-4H,5H2",O=C(CC(=O)C(F)(F)F)c1ccc(F)cc1,405.8223604662115,False,['582-65-0'],1.033630743,4,"$35.75
Each/1g",Check Availability,https://www.fishersci.com/shop/products/3-4-fluorobenzoyl-1-1-1-trifluoroacetone-97-thermo-scientific/AAH3442903#582-65-0,,,
POOL-00005432,"InChI=1S/C11H12O3/c1-2-4-11(13)14-10-6-3-5-9(7-10)8-12/h3,5-8H,2,4H2,1H3",CCCC(=O)Oc1cccc(C=O)c1,331.05945825214303,False,['1134336-01-8'],1.0511327369,4,,,,,,
POOL-00026109,"InChI=1S/C10H6BrF3O2/c11-7-3-1-6(2-4-7)8(15)5-9(16)10(12,13)14/h1-4H,5H2",O=C(CC(=O)C(F)(F)F)c1ccc(Br)cc1,409.067472964048,False,['18931-61-8'],1.0279519733,4,,,,,,
POOL-00037333,"InChI=1S/C8H6F3NO2/c1-5-4-6(8(9,10)11)2-3-7(5)12(13)14/h2-4H,1H3",Cc1cc(C(F)(F)F)ccc1[N+](=O)[O-],373.3394080952047,False,['67192-42-1'],1.0460088312,4,"$138.30
Each of 1/1g",Check Availability,https://www.fishersci.com/shop/products/3-methyl-4-nitrobenzotrifluoride-97-thermo-scientific-1/AC446460010#67192-42-1,$167.00/1 G,Usually ships in 2 business days. ,https://www.sigmaaldrich.com/US/en/product/aldrich/mno000058
POOL-00009384,"InChI=1S/C8H8F3NO2/c1-13-6-3-5(8(9,10)11)4-12-7(6)14-2/h3-4H,1-2H3",COc1cc(C(F)(F)F)cnc1OC,324.8526973504348,False,['124432-61-7'],1.0594934272,4,,,,,,
POOL-00026424,"InChI=1S/C8H5F3O2/c9-8(10,11)13-7-4-2-1-3-6(7)5-12/h1-5H",O=Cc1ccccc1OC(F)(F)F,306.5026032889556,False,['94651-33-9'],1.0471891367,4,"$66.70
Each/5g",Check Availability,https://www.fishersci.com/shop/products/2-trifluoromethoxy-benzaldehyde-96-thermo-scientific-1/AAB2084006#94651-33-9,$64.90/5 G,"Only 4 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/529168
POOL-00004517,"InChI=1S/C8H6BrFO2/c1-12-8-5(4-11)2-6(10)3-7(8)9/h2-4H,1H3",COc1c(Br)cc(F)cc1C=O,312.1713244639388,False,['1009093-60-0'],1.0369605472,4,,,,$25.30/250 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/ambeedinc/ambh2d6f4ec6?context=bbe
POOL-00014884,"InChI=1S/C8H6BrFO2/c1-12-8(11)6-3-2-5(10)4-7(6)9/h2-4H,1H3",COC(=O)c1ccc(F)cc1Br,311.92621196610224,False,['653-92-9'],1.0485361852,4,,,,$16.50/1 g,Ships in 10 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/synthonixcorporation/sy3h3d67fdff?context=bbe
POOL-00035643,"InChI=1S/C9H9BrO2/c1-2-12-9(11)7-4-3-5-8(10)6-7/h3-6H,2H2,1H3",CCOC(=O)c1cccc(Br)c1,283.61195376207496,False,['24398-88-7'],1.0319954722,4,"$56.00
Each/10g",Check Availability,https://www.fishersci.com/shop/products/ethyl-3-bromobenzoate-98-thermo-scientific-1/AAA1025109#24398-88-7,,,
POOL-00001581,"InChI=1S/C11H11F3O2/c12-11(13,14)6-10(15)8-16-7-9-4-2-1-3-5-9/h1-5H,6-8H2",O=C(COCc1ccccc1)CC(F)(F)F,332.83295359452586,False,['1344733-45-4'],1.0464646204,4,,,,,,
POOL-00030110,"InChI=1S/C9H7F3O2/c1-14-8(13)6-2-4-7(5-3-6)9(10,11)12/h2-5H,1H3",COC(=O)c1ccc(C(F)(F)F)cc1,326.90545779319825,False,['2967-66-0'],1.037974397,4,"$47.75
Each/5g",Check Availability,https://www.fishersci.com/shop/products/methyl-4-trifluoromethyl-benzoate-98-thermo-scientific/AAA1540006#2967-66-0,$67.70/5 G,"Estimated to ship on November 07, 2022
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/333441
